@Right hand swipe left
0,664749276161649
-0,0117747532432856
~
-1,05926325742932
-0,130779789784661
-0,960318314571178
-0,30047073815127
-0,70158415505267
-0,592129508469609
0,779826564951638
-0,317961803786144
0,696845543443967
-0,094472203784035
0,506297643208785
0,0831291645270183
~
-1,07439337991808
-0,135517875294705
-0,970449963741625
-0,308703728670845
-0,7075911869428
-0,607093958611603
0,805477024863701
-0,292530500539797
0,416704900405742
-0,00438574273536056
0,29253481252168
0,069755687210777
~
-1,06349384294992
-0,152947736451484
-0,952863435514197
-0,329034706618317
-0,686260774339127
-0,619296083058911
0,784391316570819
-0,274889429975286
0,273756473910544
-0,0303676324105166
0,0750801277598018
0,0630656597212674
~
-1,06847032046494
-0,164956638536759
-0,955199691951094
-0,344261779595833
-0,684517178015565
-0,636767572314557
0,770575284181138
-0,251638872234275
0,14311629202419
-0,0577292851866882
-0,123116336219476
0,0454064180273598
~
-1,05141702317668
-0,188953654922943
-0,934901891354701
-0,380001458344433
-0,655466217406343
-0,661289000047379
0,731381982976417
-0,237026255540353
0,0559444820529866
-0,0898820231594906
-0,122279128386361
-0,0435843194086328
~
-1,05000346461966
-0,204527806629821
-0,935637060097841
-0,387645857399079
-0,656516435054688
-0,669202739796035
0,726031677969019
-0,236856700201473
0,0285334767062687
-0,135235881273906
-0,2304059358666
-0,091817950939251
~
-1,05412964161036
-0,212659763928177
-0,939339352567922
-0,388562496526644
-0,659470147756226
-0,670742007375962
0,700838868329464
-0,231902375741756
-0,00430389374491342
-0,163085238181846
-0,239351510376971
-0,140146185010059
~
-1,06533385807735
-0,216137359231764
-0,954111850988611
-0,392102184398176
-0,664031194081461
-0,670920808758783
0,687864063538727
-0,229144398299244
0,115002000675187
-0,185025863766929
-0,0759520349381343
-0,170319685589491
~
-1,07872694845333
-0,22519057485372
-0,967155697293423
-0,399656375053107
-0,670717814232494
-0,671144443665132
0,684895856931393
-0,228391429563949
0,133988072787581
-0,196586578628756
-0,0496478699618222
-0,185984961650359
~
-1,08337601057354
-0,228617134360913
-0,970438503885381
-0,399259516776228
-0,674948886373077
-0,673073204789989
0,684670968611132
-0,226573983498702
0,136272450674158
-0,199761992865856
-0,0465270700184735
-0,190824670011728
~
-1,0827061911049
-0,231212090126364
-0,989000764190786
-0,436156292522819
-0,677175312775191
-0,672548270155527
0,68592755955164
-0,226045454032117
-0,015316862036766
-0,190869844655055
-0,249064987859295
-0,179144648882838
~
-1,08059826018757
-0,232237532472909
-0,963983897505078
-0,398429385579179
-0,676856771215732
-0,672572849505693
0,692336367082375
-0,225995173335514
-0,00971268046693158
-0,189890562798081
-0,243729037001935
-0,177855692618936
~
-1,07895483320782
-0,231391696240016
-0,961954029002675
-0,395555873313485
-0,676716394610503
-0,672978324202316
0,693567232031765
-0,225764502101445
0,118160104431698
-0,19744264990699
-0,0736422787867356
-0,188002039860582
~
-1,07926714489935
-0,226474846133271
-0,957461434850993
-0,394323647495688
-0,676805736951946
-0,671657278964224
0,695084162484679
-0,223916070543484
0,11884812876216
-0,198129572655287
-0,0732305638310765
-0,189534080702086
~
-1,07727961456383
-0,222295340905805
-0,949584611262625
-0,390706492393383
-0,675583030283469
-0,670260812234648
0,695514951012104
-0,220110481537951
0,119983115250232
-0,200043697834506
-0,0718608519970348
-0,193354762602254
~
-1,07353895953484
-0,215819174872952
-0,93692637748735
-0,393219694819892
-0,661908327829143
-0,671397357692894
0,696869574347518
-0,219772480291547
0,120505781018024
-0,202085631043665
-0,0716154834251411
-0,196190014627704
~
-1,06734692635581
-0,210967083456202
-0,935597637565975
-0,390183064856749
-0,665243153287016
-0,666316510794983
0,696825125894719
-0,220555688843654
0,121666988546318
-0,202736898377561
-0,0700523905698157
-0,196797294244294
~
-1,06409283538424
-0,207865805932562
-0,936822205534016
-0,38743832614133
-0,667453025130439
-0,663779139762953
0,696503381820196
-0,220605401629291
0,12430623147334
-0,202711766599892
-0,0664261665876115
-0,196747221590092
~
-1,0605903360294
-0,206344917557848
-0,952146991155659
-0,41908321761499
-0,667519343227243
-0,661693085571964
0,695067271571962
-0,220185584266113
0,126521221195397
-0,202759557710142
-0,0629941289301253
-0,196950874892018
~
-1,05621665059858
-0,20929737970812
-0,93658249052262
-0,391104216717467
-0,66904344188728
-0,66097724905988
0,693147550173319
-0,220462669672217
0,128132474477951
-0,204849634932563
-0,0602058986709699
-0,199645297311244
~
----
@Left hand swipe right
-1,15039438253996
-0,159598687111054
-1,02404472963634
-0,316703728775162
-0,720911233988306
-0,568775513127144
0,763255137545784
-0,321541248950436
0,725671876361591
-0,23303899198194
0,706897535381385
-0,212723676235157
~
-1,15471411873363
-0,159821514434465
-1,02757489934578
-0,315894015040072
-0,724791186862747
-0,569284021256198
0,757249708121707
-0,311365978846997
0,726530199320301
-0,23386232213404
0,711860654510299
-0,209695558675515
~
-1,15963351951038
-0,160298809178349
-1,042675273267
-0,301960472811456
-0,745014429284574
-0,537785545819355
0,763697094971591
-0,318661074840767
0,730141152908313
-0,239688831784978
0,713611703128947
-0,208832945993443
~
-1,16820595872499
-0,162878744985282
-1,04820207152793
-0,304834894530585
-0,744644264302378
-0,540463294168204
0,751089980780381
-0,303932789992076
0,73672273091579
-0,230060200180576
0,717560420005545
-0,209706676005898
~
-1,18171784068317
-0,160867646428146
-1,05738359782499
-0,300313598843909
-0,750201459966379
-0,53362709471831
0,749936060325191
-0,303065190253599
0,740153842779302
-0,247269923285444
0,720859757799616
-0,210227866990298
~
-1,19177893743926
-0,160648831838309
-1,06014769143318
-0,303771869273559
-0,746941851159729
-0,543884324673111
0,747606382751272
-0,365584945127953
0,742089828637706
-0,262420118984662
0,724352366924703
-0,210656373124805
~
-1,20317744146605
-0,160694276081355
-1,06761016642641
-0,299579607251894
-0,752202944312207
-0,535144978343567
0,747731875636316
-0,326791668851251
0,742568512315472
-0,251437391974553
0,726649584583238
-0,211049007198709
~
-1,21193489342874
-0,160088683945569
-1,06934104908929
-0,300421317235533
-0,750310890742715
-0,536366438265014
0,749596548429431
-0,318267161256639
0,743810264853481
-0,247878983176714
0,728286462577499
-0,211257361359726
~
-1,21606995464057
-0,158043955643627
-1,07578341149245
-0,292946148719661
-0,757243468723139
-0,520724241068451
0,755465395155817
-0,299430285089645
0,780534073202979
-0,301573912440352
0,731753378451606
-0,211287444695926
~
-1,20901170352267
-0,151108938997624
-1,07786957902271
-0,281015507553045
-0,765968590309955
-0,514445946143512
0,756229303164434
-0,298938890920385
0,78854569927587
-0,308921023404775
0,741269578969249
-0,212748888079365
~
-1,14042943670393
-0,106352351696488
-1,04870755188006
-0,259859125098842
-0,774493237000756
-0,489676970829247
0,764681777797784
-0,325364102707126
0,794039406497017
-0,293357682682633
0,748947991147293
-0,216202437389535
~
-1,01365728817269
-0,0718352354787145
-0,95584558981303
-0,239275914737378
-0,784208286126701
-0,470139040586952
0,77664495475597
-0,323270497773916
0,786107945860613
-0,389310625763544
0,75447106683295
-0,217026186555175
~
-0,859234592438163
-0,0533293317748619
-0,890532670891192
-0,228741417110946
-0,785714433998998
-0,444785154677059
0,771892214059307
-0,383827511398766
0,771340298237438
-0,260136619931498
0,75675155139851
-0,216089182070668
~
-0,686047440552053
-0,0512122916990737
-0,782563735536263
-0,230373021915511
-0,786466086092219
-0,440009791494684
0,782253338099786
-0,324723138119324
0,775452247750838
-0,254965358369039
0,760348741240256
-0,220101023982979
~
-0,458495400494018
-0,0707038114572646
-0,647306813387902
-0,242561703720868
-0,890343508509821
-0,393839076200318
0,770112871433247
-0,353499991659253
0,773844104811239
-0,27864636065182
0,76494698810134
-0,247086436622727
~
-0,211630818770605
-0,0879744717178831
-0,407672437010287
-0,188858611379201
-0,872624282149934
-0,402461106650194
0,756533446284675
-0,349481765371924
0,767405144232417
-0,279452720839175
0,762664484630522
-0,258114268073582
~
-0,0333975001125875
-0,0976835343211202
-0,299947875549295
-0,17064109238437
-0,854843914169657
-0,39698152074785
0,75944863452946
-0,384358410092701
0,766499780886369
-0,290019268002803
0,761560302803919
-0,264922759369954
~
-0,0791294907472541
-0,177276103219744
-0,314326489218926
-0,253811898257313
-0,83074846571925
-0,386308891565465
0,775288926036055
-0,349186306711471
0,769288000186009
-0,284125326548789
0,766825009393814
-0,287271195265392
~
-0,0452365080049064
-0,17784102986611
-0,283773627566414
-0,255958501308312
-0,819822979723598
-0,385015393631192
0,769768320374658
-0,408611036022545
0,76760459301915
-0,327428369940542
0,775535772354818
-0,309832773357626
~
-0,0544697279213372
-0,192378746538113
-0,29422990408142
-0,266325348469097
-0,813671583593729
-0,389625638500645
0,798879719932409
-0,4047073884283
0,777253831963923
-0,330244745699
0,770045231185148
-0,305423879061259
~
-0,0562685005893631
-0,193131209970182
-0,295497014570025
-0,266803791840394
-0,809323824713513
-0,390755051342963
0,788244435894909
-0,421774258850056
0,782737436092754
-0,349411777630559
0,783934134731728
-0,323086414310549
~
-0,0562155645663829
-0,192889742357334
-0,295342417114975
-0,265697845882923
-0,810070540262251
-0,389430121595738
0,793419381383784
-0,399346657048964
0,789744111239069
-0,340240766453562
0,7889358076265
-0,329332163880531
~
-0,0560967407981077
-0,190141714489366
-0,29488502065135
-0,262422196778209
-0,810826265637243
-0,386304236783357
0,787138066434064
-0,420655402646517
0,788256088004075
-0,348079242942538
0,788714274005019
-0,329532724200284
~
-0,0567315822438707
-0,188344561668925
-0,29556397284118
-0,259892776229251
-0,811829833408015
-0,382362960281455
0,780989151792733
-0,45839664582282
0,783591342095442
-0,367697809144302
0,787066725449152
-0,34383459549798
~
-0,0567786829433084
-0,191192319137963
-0,295847176382738
-0,259538273579522
-0,814924051082593
-0,380675754011573
0,783022534766586
-0,405733574042165
0,776647429549422
-0,343901069534864
0,771416150102245
-0,335867191134467
~
-0,0553580503691172
-0,19667483209289
-0,295522348744378
-0,260957904570476
-0,82011494514693
-0,382292655743442
0,78020502336941
-0,425739676476002
0,768371019710194
-0,347131807766365
0,764998011930956
-0,335108572249153
~
-0,0561498084433769
-0,202262473759951
-0,296913737898845
-0,261658566633963
-0,822011164470438
-0,38063106459298
0,766226473366548
-0,37387763002943
0,75839882210651
-0,332367070752294
0,760322067284105
-0,331940599832876
~
-0,0572060375127183
-0,207042062044174
-0,298402538502062
-0,26253729384018
-0,825137073023757
-0,381993744377905
0,780349498815433
-0,441457504557846
0,755662121803514
-0,342457244740836
0,752944375731758
-0,32955617889175
~
-0,0656676216869037
-0,208162341355045
-0,306132328347481
-0,263934408501365
-0,829553935237753
-0,383764609555567
0,761523703355765
-0,372179737916333
0,748308945942962
-0,323848659554461
0,748129027348684
-0,327561922799216
~
-0,0741901781690864
-0,202229238438467
-0,31104691437231
-0,264224778886558
-0,830430754970847
-0,384239153531756
0,756451841044197
-0,368983556532106
0,745152297258407
-0,320367749036147
0,745684780901403
-0,326785118407397
~
-0,0811192873015253
-0,198487652854932
-0,315348937066398
-0,265789926788856
-0,835582535310519
-0,389815953154113
0,762295280701878
-0,368734214792031
0,744093181715661
-0,321709094053997
0,742376948194185
-0,328297699108883
~
-0,0447588545641235
-0,174223701390564
-0,235989721300639
-0,233280606299874
-0,84437475612217
-0,403060812938154
0,766025782481463
-0,421188314893119
0,74045827285656
-0,334931984950842
0,736716257415777
-0,330482286831346
~
-0,0792490077652737
-0,167176639988386
-0,259880945288139
-0,240602681416832
-0,855421892148961
-0,433838806324431
0,772774617640709
-0,365978713925964
0,736052054546631
-0,326938818950793
0,731477407890701
-0,331401762380626
~
----
@Right hand push up
-1,09241634770366
-0,240550904993919
-1,00069828752643
-0,461774106436785
-0,701321239462645
-0,602823144766935
0,780143808108495
-0,478819081995657
0,804464853726992
-0,281282366358644
0,800389446148298
-0,262096894182154
~
-1,09185945119981
-0,239105786864364
-1,00114341341886
-0,459738928720189
-0,70132891154966
-0,60188463244671
0,780133534570902
-0,473132948106443
0,809819075968639
-0,287294498094388
0,800657934165012
-0,263105239517946
~
-1,09093066298715
-0,238979993519164
-1,00199498329299
-0,452220449016905
-0,700475246131984
-0,602826538538404
0,779722910704985
-0,472119454878911
0,795961699459199
-0,316436098163468
0,801355795682713
-0,264721772739727
~
-1,09244189327272
-0,237887294601714
-1,00457990747899
-0,446999570825252
-0,700891874357449
-0,603430328156578
0,767526462810836
-0,526903971078549
0,798725270707774
-0,338120341745134
0,802099200508535
-0,26577719902255
~
-1,09245077545971
-0,237668056456498
-1,00609335868607
-0,42816060039634
-0,700208713973624
-0,60292246267556
0,777461407384724
-0,480038087115159
0,805899478848355
-0,295273399774354
0,802556366095848
-0,268591368154562
~
-1,0917140795768
-0,237166198261185
-1,00536010496676
-0,431024878849499
-0,700539238415257
-0,602607834771854
0,777707116516038
-0,47987241328767
0,806676459442262
-0,290961157342242
0,803436034311665
-0,270806988588079
~
-1,09198962513641
-0,237220386852774
-1,00647092949772
-0,427293436556787
-0,700602443256944
-0,602978091411748
0,774241600627776
-0,512849225269971
0,804222952926705
-0,313412142637936
0,804581023572735
-0,276617737377488
~
-1,0938743154755
-0,235762096746054
-1,0068286840051
-0,431862216279763
-0,700300886839345
-0,602645300962622
0,781558507224147
-0,46237029599249
0,814371633686207
-0,303462738701537
0,806187416860272
-0,282434844240369
~
-1,09615764989583
-0,235535614475376
-1,00462177084128
-0,456172488620903
-0,701236707184667
-0,602922575301036
0,78127327184156
-0,461736448277928
0,801113877681212
-0,332911754768034
0,807992719640762
-0,288247796668932
~
-1,09720677637991
-0,234783919081784
-1,00913581412032
-0,451096065872952
-0,701763042810425
-0,601979748423594
0,780082305233095
-0,467545628012978
0,820812475368636
-0,310808609213358
0,810958705347917
-0,288235186012775
~
-1,09844543678481
-0,234311948637221
-1,01258485066276
-0,447602871969503
-0,702334778193421
-0,603090108402371
0,780425558705023
-0,448519495044909
0,826321107510269
-0,290987891239355
0,817925604830588
-0,271245607183094
~
-1,09963515538983
-0,234079678282129
-1,01323081329861
-0,445679874373622
-0,70150387214114
-0,604566298306747
0,780988514199251
-0,371863675791167
0,818122210125162
-0,247541385494759
0,828086076069434
-0,194605078307839
~
-1,10216853895351
-0,233321395512041
-1,0155301137595
-0,440858437126656
-0,706416842644609
-0,608104556451682
0,794519714932614
-0,381394451723853
0,823734957159739
-0,20053397266072
0,830965746012953
-0,0883922309029595
~
-1,10488879625244
-0,231668133875519
-1,01966152405888
-0,436238847823155
-0,707363480369836
-0,610731255589192
0,81545473002159
-0,308345407800837
0,82001895960685
-0,00994967720405646
0,836349597898864
0,0625968413320774
~
-1,10611648010773
-0,23053133934043
-1,02145071689981
-0,417819578206176
-0,708562887463934
-0,61375412266323
0,821380348422476
-0,231990697080681
0,834664553150417
0,0880069191883744
0,832044064295727
0,232014653936748
~
-1,10879260023202
-0,23092866248968
-1,02552397689357
-0,40878673994021
-0,70861294917365
-0,616825368675664
0,841473667647076
-0,162769167896025
0,835235598429681
0,187540797321593
0,814867890975725
0,41871262618903
~
-1,11049147902164
-0,2404072759509
-1,02185822723937
-0,37487930412294
-0,70812776268715
-0,628957439461288
0,854812551066887
-0,0243636702476622
0,833954617193994
0,336075777273763
0,811652205126139
0,647037847496625
~
-1,11456712617664
-0,249302344587429
-1,03518677747737
-0,425829531228024
-0,705523173669002
-0,638010299656046
0,858905862782162
0,0959110926397331
0,818437007722655
0,61716555362786
0,800657800314071
0,887429136070547
~
-1,12283738973214
-0,261917397023914
-1,03732278272277
-0,462944322569528
-0,700848216055782
-0,653235181037431
0,861502551073219
0,277859315455216
0,812293894402386
0,804648511448547
0,797619202880642
1,07118623288332
~
-1,13132140108188
-0,270041551531602
-1,0448330172349
-0,478754831915829
-0,701875877649975
-0,658512460957054
0,8397084549522
0,395368708431578
0,788258155301483
0,983384405859999
0,787491304551581
1,26031238265873
~
-1,14169996749253
-0,278389118353616
-1,05615672628225
-0,488073631168361
-0,706424047869752
-0,663659041363656
0,808789240409713
0,475338000292847
0,75726076850626
1,19885180092618
0,772523462316472
1,43242763222863
~
-1,1557664652019
-0,294387908577546
-1,06208991507537
-0,51838823224896
-0,713501811558421
-0,686084741535464
0,774741820533297
0,561389720180847
0,731807316657886
1,3139787161446
0,755949863511533
1,53536114990137
~
-1,16230417818436
-0,306153834680519
-1,07236057492992
-0,52483299792182
-0,713975523024941
-0,690608984769584
0,749427940675452
0,600635448120576
0,717392835973835
1,36524972566872
0,751211827827741
1,62734574860553
~
-1,1629759481368
-0,317768100806204
-1,07313380814507
-0,540680724145392
-0,717903184967578
-0,694520787167839
0,735788256177517
0,620321015239487
0,704950276544145
1,3883950056889
0,739758617038341
1,65502951728842
~
-1,16225231109797
-0,320908103501552
-1,07400114994841
-0,541642604870805
-0,721676653136231
-0,692377210200445
0,729522672787081
0,644734214146283
0,695354220985218
1,41311960358345
0,728479889778731
1,67356507283991
~
-1,16128166912537
-0,322803304420806
-1,07405393379977
-0,537000689697759
-0,870941657134189
-0,715672117478256
0,729153284389376
0,645406957484024
0,692947365315802
1,41255078101382
0,724409041905898
1,67360709581228
~
-1,1645674083206
-0,321332572102505
-1,07499256260052
-0,541010528997589
-0,873973642946653
-0,714651983216718
0,733327185867179
0,644612634999014
0,694607852321512
1,4118738267881
0,727048930962322
1,67509831741462
~
-1,16548120786376
-0,320284400112809
-1,07611684067373
-0,54574499754012
-0,881998464065223
-0,716676539699882
0,73830468737238
0,641190799526222
0,697179568095549
1,40812855029525
0,729549316492881
1,6711471261436
~
-1,16607982899806
-0,318232308839709
-1,07562656788385
-0,547362777056482
-0,886342330646774
-0,717562308551658
0,745670776126811
0,636547072242961
0,705109195958126
1,40346895453941
0,736993876976724
1,6605459329514
~
-1,16594045904755
-0,313680240587253
-1,07428644654637
-0,544092990969993
-0,885171771208321
-0,71108350216674
0,755952187790429
0,62580359051161
0,717719218710661
1,39092843524632
0,749561217804609
1,61082098775631
~
-1,16467083526338
-0,312455211907862
-1,07359119014736
-0,542587981896871
-0,879771791827612
-0,712308041728658
0,772581105106869
0,61137872179106
0,730587562542268
1,37369102694629
0,755502341719864
1,57774666672386
~
-1,16305173173642
-0,309422469893945
-1,07428759203784
-0,534919995923567
-0,877518751211531
-0,708189285245855
0,785885561118306
0,593236655468223
0,743857327366187
1,35218785850417
0,764934777198541
1,54871258126382
~
-1,16040386873119
-0,304820117805833
-1,07338546521245
-0,523873452357295
-0,877637269269371
-0,700338316495913
0,801699399686437
0,56980965737358
0,756685453727413
1,32509528617909
0,776636082604154
1,51069029622107
~
----
@Left hand pull down
-1,07694522629107
0,0148179093162733
-1,06182581395245
-0,0764996805256242
-0,994448001599698
-0,374482682694881
0,83972673249089
-0,45898525504544
0,818173556588387
-0,225854011060959
0,780363259563032
-0,108692774053317
~
-1,07625038798639
0,015650187296609
-1,06326258324928
-0,168929047883097
-0,993992196451448
-0,374065049508035
0,840333329899471
-0,459485923388445
0,817301800612897
-0,224933154234613
0,780337143893524
-0,108818401481578
~
-1,07620883300569
0,0160528731255245
-1,06318452016443
-0,171899211980871
-0,994567509266154
-0,375120822998931
0,83912528922493
-0,458035720432941
0,817790891037173
-0,224951006490095
0,779119852003044
-0,105205474057708
~
-1,07550669140542
0,0165574418793839
-1,06667949190918
-0,14097534552691
-0,993878935575158
-0,376659173265667
0,838048189406924
-0,460311950052947
0,817767920401245
-0,224856518830423
0,778994645099685
-0,105398942143335
~
-1,07518888407321
0,0175140557337047
-1,06696746456054
-0,133515848641208
-0,99657897216449
-0,378710400483499
0,843274541556905
-0,443682493177267
0,818456033246001
-0,224584782965894
0,779030147846695
-0,104780206823064
~
-1,07460293540456
0,0185069226693913
-1,06281298233528
-0,161268796178745
-0,996116304519141
-0,377154889798496
0,845677068494941
-0,442905340319056
0,82331823766653
-0,233126299152559
0,779945795390649
-0,10654234763038
~
-1,07504500018358
0,0201260841271816
-1,06040528264611
-0,172516730173553
-0,996305892352896
-0,371939787932729
0,844108138835067
-0,445375762223243
0,820710239052366
-0,229400123641407
0,779709575221815
-0,106149033229386
~
-1,07500415616177
0,0213161613313874
-1,06515479232937
-0,141907987854458
-0,997142680834727
-0,373273319437058
0,841784844030389
-0,445674902518323
0,818345415435369
-0,226255557155
0,779266489183922
-0,104824748549913
~
-1,07418249810071
0,0218725308589475
-1,06472451682087
-0,131676836525444
-0,995101243709284
-0,373419821970423
0,837482104350132
-0,461564593307636
0,813181676057525
-0,220824354949504
0,778429024624488
-0,104960902765366
~
-1,07389654638197
0,0215521551079342
-1,061282744049
-0,154472447568451
-0,993945846790079
-0,375344065209123
0,83672930771084
-0,45777072137298
0,813649200813239
-0,220548965837649
0,778454216347687
-0,105540995197493
~
-1,07316786185497
0,0118365208963997
-1,06539373054467
-0,159656638111436
-0,99318952081115
-0,383797437118102
0,818690396603889
-0,395053293936486
0,835096767073223
-0,458893455030042
0,782124091364631
-0,119488553715091
~
-1,07459946704541
-0,0191388796507872
-1,07046415783178
-0,165654727512136
-0,994902728423783
-0,385214437561882
0,829779930391498
-0,446279243832931
0,845672542875634
-0,319097990579213
0,776949589992194
-0,113862542539083
~
-1,08910145436204
-0,0967999011276436
-1,09470558368882
-0,310802305682584
-0,995299941744478
-0,387214337420242
0,830264030998289
-0,449040693090607
0,845483460921289
-0,317906655846341
0,774035650468459
-0,121897181965063
~
-1,09140927321656
-0,251992010624472
-1,04256417665582
-0,306222117687337
-0,971754936623404
-0,379982920544921
0,820011776897083
-0,441869561539267
0,795256254639672
-0,219039598578127
0,760685364111167
-0,114482904810273
~
-1,10866698707783
-0,384019774264406
-1,04256077921982
-0,309235864165362
-0,968591335963386
-0,378426505017435
0,820776997993375
-0,471597132456161
0,824750924005103
-0,367561798260811
0,765924292036682
-0,136945403564807
~
-1,14898230043138
-0,498822771436727
-1,1290539580248
-0,566093988611193
-0,99493310092588
-0,42631649260115
0,811795007506514
-0,40517774431588
0,793567149757032
-0,238005324188711
0,764523435444758
-0,142287552865834
~
-1,1943640015036
-0,628550908948627
-1,17079197272053
-0,59503129770044
-0,99826428463922
-0,457081262919706
0,823481590826795
-0,473841875301926
0,794059376720096
-0,260052415459355
0,765292250212091
-0,146744489194545
~
-1,23497365670071
-0,745439991122966
-1,12520046155913
-0,747802922600071
-0,989424398152126
-0,469591088364975
0,823723021046839
-0,488133604034476
0,786350855336595
-0,238749202413119
0,766871095349953
-0,156111479996027
~
-1,28965190837484
-0,865727635737563
-1,17921669431672
-0,749511703193311
-0,980491951393768
-0,480891577608911
0,832661045510628
-0,489932880555427
0,7821565594395
-0,237088278565699
0,769070165392478
-0,159823857653984
~
-1,32220246829417
-0,956970267552172
-1,21167801962292
-0,79590751986773
-0,97602670906829
-0,491552809714308
0,822425047961421
-0,476468313888479
0,776869345493301
-0,234112282626497
0,766600408070412
-0,167697033691979
~
-1,33871681734268
-1,05825457919588
-1,20498135172183
-0,875799418546651
-0,971427496049075
-0,505442575681566
0,827867647849623
-0,469069181556122
0,774507735197294
-0,227483748869569
0,765114273035454
-0,177552708484038
~
-1,33943863533996
-1,14651353126304
-1,25553855722562
-0,9783320218744
-0,961360593517834
-0,530332993066489
0,819404496689109
-0,386146095143101
0,781633172540821
-0,249917061519521
0,76800820113968
-0,187922173587628
~
-1,3375800068378
-1,22892987045994
-1,25994759280308
-1,04236765665128
-0,959075476847444
-0,542386332941926
0,821163488795997
-0,379795964536197
0,78248050221964
-0,243338420923516
0,771526545636794
-0,194762489534996
~
-1,3311493313547
-1,28271200151489
-1,27789889856804
-1,09920578217065
-0,942342414272827
-0,570023670757095
0,826067307107549
-0,381236123316307
0,780999195484355
-0,251438354400515
0,76763837264467
-0,20523563158314
~
-1,2805936848104
-1,33517201705868
-1,18821171115415
-1,13161607814028
-0,923608631447873
-0,595701634663384
0,834709687769628
-0,465726167198997
0,783397567571772
-0,268154114751532
0,759555836620229
-0,236977347133598
~
-1,2764743241456
-1,37128582925388
-1,24129628263424
-1,15521022208032
-0,916249753083364
-0,601555902698545
0,83237817992199
-0,432757397949903
0,776114101973071
-0,254994252396294
0,762931635380679
-0,212501074983633
~
-1,22833878206393
-1,37331408576307
-1,19204731356097
-1,20674430035721
-0,910541900800033
-0,606759329177101
0,837047322724594
-0,367688748214636
0,777818177042986
-0,254215582705471
0,758148009307643
-0,21702907344684
~
-1,21954423333097
-1,39685635702228
-1,18336167661175
-1,22261168752031
-0,902276919816057
-0,612098475763322
0,837708131040766
-0,397782247416809
0,774933022467207
-0,256507869625234
0,756705158121196
-0,221669454910063
~
-1,21724286008909
-1,41016335891239
-1,18366555855927
-1,23402143825053
-0,901015292135299
-0,616075685333224
0,835584415272876
-0,370149559300798
0,777040005303362
-0,257169153082906
0,757103609304272
-0,226920137549275
~
-1,21891912936731
-1,41101511863644
-1,18509718678594
-1,23494599756194
-0,903045144867294
-0,614530722235156
0,84066987249762
-0,361206747539973
0,770598415132148
-0,255160372025903
0,746576253137967
-0,225026645918578
~
-1,21790253252305
-1,41207699667548
-1,19077380476412
-1,23406696589299
-0,911457775968908
-0,609905605774223
0,842738252321377
-0,361939474314485
0,761188222264427
-0,253245479956613
0,734459529268017
-0,217581828391416
~
-1,2222563001938
-1,40788671074962
